gene_accession,cipdic20_S3,cipdic20_S2,cipdic20_S1
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,8662.0,2049.0,414.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,3165.0,4861.0,3177.0
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,260.0,381.0,100.0
MEG_4239|Drugs|betalactams|Class_A_betalactamases|OKP,42.0,0.0,0.0
MEG_2522|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,37.0,14.0
MEG_7861|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,0.0,0.0,1053.0
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,2169.0,3304.0,2180.0
MEG_5390|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,36.0,0.0,0.0
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,45.0,0.0,0.0
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,10719.0,3638.0,903.0
MEG_4256|Drugs|betalactams|Class_A_betalactamases|OKP,79.0,0.0,0.0
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,653.0,70.0,17.0
MEG_7118|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,212.0
MEG_2359|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,10.0,0.0
MEG_2310|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,22.0,0.0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,754.0,1343.0,862.0
MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,283.0,142.0,165.0
MEG_6934|Drugs|betalactams|Class_A_betalactamases|TEM,178.0,0.0,0.0
MEG_6128|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,7.0,0.0
MEG_4030|Drugs|MLS|Macrolide_phosphotransferases|MPHA,3570.0,2249.0,72.0
MEG_5856|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|QACR,0.0,284.0,159.0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,3598.0,4672.0,2872.0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,12071.0,13587.0,8706.0
MEG_6805|Drugs|betalactams|Class_A_betalactamases|TEM,12.0,14.0,0.0
MEG_8456|Drugs|betalactams|Penicillin_binding_protein|PBP2|RequiresSNPConfirmation,0.0,1873.0,3165.0
MEG_8674|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB,0.0,0.0,912.0
MEG_8273|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORC,0.0,1247.0,2280.0
MEG_4772|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,64.0,0.0
MEG_5355|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8058|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,21.0,0.0
MEG_8042|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,15.0,0.0
MEG_6912|Drugs|betalactams|Class_A_betalactamases|TEM,94.0,74.0,0.0
MEG_2707|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRB,169.0,172.0,271.0
MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,557.0,925.0,612.0
MEG_8447|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,756.0,261.0,48.0
MEG_6795|Drugs|betalactams|Class_A_betalactamases|TEM,56.0,33.0,0.0
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,6516.0,1996.0,294.0
MEG_2913|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,304.0,0.0,0.0
MEG_5827|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,0.0,27.0,0.0
MEG_5341|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_142|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,18.0,0.0
MEG_6777|Drugs|betalactams|Class_A_betalactamases|TEM,47.0,40.0,0.0
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,873.0,563.0,47.0
MEG_2195|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,23.0,0.0
MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,543.0,0.0,0.0
MEG_6614|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,226.0,42.0,0.0
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,1901.0,2953.0,1952.0
MEG_7204|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETU,41.0,0.0,0.0
MEG_2614|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|DHAP,0.0,1044.0,1745.0
MEG_789|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,44.0,18.0,0.0
MEG_961|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,53.0,0.0,0.0
MEG_6578|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,66.0,89.0,69.0
MEG_47|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,468.0,795.0
MEG_846|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,36.0,0.0,0.0
MEG_6897|Drugs|betalactams|Class_A_betalactamases|TEM,37.0,22.0,0.0
MEG_6737|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,51.0,0.0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,4489.0,6663.0,4265.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,29.0,0.0,45.0
MEG_8461|Drugs|betalactams|Penicillin_binding_protein|PBP5|RequiresSNPConfirmation,191.0,546.0,139.0
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,275.0,401.0,51.0
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,101.0,16.0,1.0
MEG_876|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,93.0,12.0,0.0
MEG_6600|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,78.0,0.0,0.0
MEG_6828|Drugs|betalactams|Class_A_betalactamases|TEM,44.0,37.0,0.0
MEG_1410|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,146.0,159.0
MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC,8851.0,8456.0,5453.0
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,7272.0,11523.0,7522.0
MEG_4094|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_927|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,214.0,0.0,0.0
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC,1168.0,997.0,76.0
MEG_2993|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,175.0,188.0,22.0
MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,4187.0,1015.0,0.0
MEG_785|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,64.0,0.0,0.0
MEG_6123|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2.0,0.0,2.0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,4514.0,8774.0,6158.0
MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,92.0,0.0,244.0
MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,31.0,201.0
MEG_2804|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,50.0,0.0,0.0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,2762.0,4246.0,2905.0
MEG_4258|Drugs|betalactams|Class_A_betalactamases|OKP,127.0,0.0,0.0
MEG_2916|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,420.0,0.0,0.0
MEG_3289|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,2074.0,2617.0,1765.0
MEG_1299|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,3130.0,3384.0
MEG_2687|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,140.0,200.0,117.0
MEG_940|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,27.0,0.0,0.0
MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,2144.0,3047.0,2227.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,3767.0,5027.0,3397.0
MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,1541.0,50.0,0.0
MEG_3831|Drugs|Lipopeptides|Lysocin-resistant_mutant|MENA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2202|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,26.0,0.0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,78.0,27.0,24.0
MEG_4095|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_792|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,104.0,0.0,0.0
MEG_1584|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,274.0,15.0,0.0
MEG_2630|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,101.0,505.0,0.0
MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1115.0,1222.0,657.0
MEG_7526|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,0.0,0.0,198.0
MEG_8324|Drugs|betalactams|Class_D_betalactamases|OXA,16.0,0.0,0.0
MEG_2942|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,124.0,103.0,94.0
MEG_5882|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,610.0,457.0,1495.0
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,4.0,5.0,5.0
MEG_8719|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,18.0,0.0
MEG_3222|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,3216.0,3381.0,2335.0
MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,26.0,85.0,19.0
MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,13.0,0.0,20.0
MEG_2420|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,25.0,0.0
MEG_7024|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,2890.0,1144.0,294.0
MEG_5367|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_373|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,153.0,0.0,74.0
MEG_1359|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,31.0,33.0
MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,94.0,0.0,0.0
MEG_5932|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,12.0,203.0,0.0
MEG_4357|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,494.0,80.0,0.0
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,210.0,191.0,166.0
MEG_2607|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,50.0,0.0
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,189.0,24.0,15.0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,0.0,167.0,0.0
MEG_845|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,56.0,0.0,0.0
MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,7230.0,7210.0,4508.0
MEG_1478|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP,0.0,57.0,0.0
MEG_7303|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1455.0,2436.0,2699.0
MEG_6745|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,9.0,0.0
MEG_861|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,222.0,0.0,0.0
MEG_1367|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,161.0,137.0
MEG_1095|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,485.0,679.0,0.0
MEG_1117|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,50.0,182.0
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,182.0,324.0,87.0
MEG_1151|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,1463.0,2315.0,1068.0
MEG_7019|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,869.0,386.0,108.0
MEG_6097|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,3056.0,4576.0,3223.0
MEG_1460|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLE,0.0,125.0,0.0
MEG_2587|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,60.0,0.0
MEG_6682|Drugs|betalactams|Class_A_betalactamases|TEM,35.0,0.0,0.0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,26.0,7.0,0.0
MEG_6032|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,289.0,0.0,38.0
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,4398.0,1147.0,204.0
MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,9.0,0.0,0.0
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,59.0,25.0,46.0
MEG_4283|Drugs|betalactams|Mutant_porin_proteins|OMP37,5032.0,1606.0,447.0
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,2737.0,3429.0,2324.0
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,6.0,5.0,4.0
MEG_7026|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,780.0,348.0,95.0
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,24.0,66.0
MEG_6670|Drugs|betalactams|Class_A_betalactamases|TEM,36.0,27.0,0.0
MEG_2086|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,1276.0,1589.0,1464.0
MEG_7835|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YIEF,3392.0,4693.0,3050.0
MEG_5344|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1369|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,215.0,216.0
MEG_4670|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,176.0,0.0
MEG_1191|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,0.0,184.0,0.0
MEG_2533|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,113.0,0.0
MEG_687|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,70.0,0.0,40.0
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,625.0,220.0,0.0
MEG_6045|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,22.0,8.0,0.0
MEG_4368|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,106.0,0.0,0.0
MEG_6579|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,62.0,0.0,0.0
MEG_8142|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLA|RequiresSNPConfirmation,0.0,292.0,300.0
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,176.0,199.0,125.0
MEG_6048|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNA,3583.0,5765.0,3611.0
MEG_5395|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_884|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,80.0,50.0,28.0
MEG_1688|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,28.0
MEG_4327|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,412.0,0.0,0.0
MEG_2155|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,26.0,0.0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1053.0,182.0,151.0
MEG_7160|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.0,33.0,0.0
MEG_910|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,183.0,0.0
MEG_2534|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,46.0,0.0
MEG_4234|Drugs|betalactams|Class_A_betalactamases|OKP,172.0,0.0,0.0
MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,26.0,0.0,0.0
MEG_6612|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,285.0,59.0,9.0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,56.0,0.0,0.0
MEG_8693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SEPA,0.0,368.0,328.0
MEG_4126|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRCN,139.0,214.0,54.0
MEG_790|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,20.0,0.0,0.0
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,0.0,78.0
MEG_771|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,182.0,21.0,0.0
MEG_7319|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,4.0,40.0,101.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,3986.0,5608.0,3498.0
MEG_883|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,33.0,0.0,0.0
MEG_2734|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EMRR,3445.0,4733.0,2950.0
MEG_5032|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,229.0,13.0
MEG_6783|Drugs|betalactams|Class_A_betalactamases|TEM,43.0,29.0,0.0
MEG_3618|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,1836.0,0.0,0.0
MEG_6611|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,224.0,36.0,0.0
MEG_5365|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,480.0,1044.0,12.0
MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,2243.0,3753.0,2447.0
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,1468.0,2016.0,534.0
MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,9445.0,12296.0,8121.0
MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|LMRS,0.0,1278.0,1942.0
MEG_772|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,61.0,8.0,0.0
MEG_2950|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,40.0,42.0
MEG_3761|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,3553.0,5561.0,3691.0
MEG_6584|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,173.0,25.0,0.0
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,252.0,0.0,103.0
MEG_1079|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,522.0,142.0,54.0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,143.0,0.0,54.0
MEG_796|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,42.0,17.0,0.0
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,5938.0,4397.0,1787.0
MEG_6631|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0.0,161.0,0.0
MEG_8276|Drugs|betalactams|Class_A_betalactamases|OKP,166.0,0.0,0.0
MEG_6922|Drugs|betalactams|Class_A_betalactamases|TEM,126.0,85.0,0.0
MEG_4174|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,1364.0,1452.0,981.0
MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0.0,325.0,128.0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,256.0,906.0,167.0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,24.0,336.0,23.0
MEG_6838|Drugs|betalactams|Class_A_betalactamases|TEM,42.0,22.0,0.0
MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,0.0,1737.0
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,512.0,722.0,486.0
MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,3238.0,4612.0,3148.0
MEG_788|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,24.0,0.0,0.0
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,73.0
MEG_3228|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2961|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,144.0,178.0,0.0
MEG_2674|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,130.0,189.0,130.0
MEG_2644|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,35.0,173.0,0.0
MEG_6763|Drugs|betalactams|Class_A_betalactamases|TEM,33.0,22.0,0.0
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,4479.0,7075.0,4512.0
MEG_6877|Drugs|betalactams|Class_A_betalactamases|TEM,99.0,69.0,0.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,291.0,259.0,36.0
MEG_5868|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA,944.0,0.0,0.0
MEG_6017|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,490.0,128.0,48.0
MEG_222|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,33.0,0.0
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,140.0,244.0,59.0
MEG_2597|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,61.0,0.0
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,28.0,0.0,0.0
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,3506.0,4218.0,2862.0
MEG_960|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,154.0,0.0,0.0
MEG_4259|Drugs|betalactams|Class_A_betalactamases|OKP,64.0,0.0,0.0
MEG_2609|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,27.0,0.0
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,983.0,864.0,0.0
MEG_6986|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,0.0,295.0
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,4201.0,3964.0,2220.0
MEG_3512|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,4637.0,1339.0,213.0
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,1114.0,1936.0,1229.0
