gene_accession,cipdic10_S1,cipdic10_S3,cipdic10_S2
MEG_2793|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,86.0,0.0
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,16.0,0.0
MEG_6048|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNA,4199.0,3128.0,6309.0
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,234.0,305.0,116.0
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,1893.0,1410.0,2813.0
MEG_324|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,18.0
MEG_1587|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,194.0,0.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,14.0,14.0,1.0
MEG_2025|Metals|Copper_resistance|Copper_resistance_protein|COPA,236.0,262.0,0.0
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,568.0,1148.0,558.0
MEG_891|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,13.0,12.0,0.0
MEG_87|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,22.0,0.0,55.0
MEG_2791|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,38.0,0.0
MEG_1409|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,32.0
MEG_6664|Drugs|betalactams|Class_A_betalactamases|TEM,16.0,0.0,0.0
MEG_45|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,15.0,0.0,14.0
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,3004.0,2424.0,4540.0
MEG_4179|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMA,0.0,10.0,0.0
MEG_75|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,41.0,0.0
MEG_6689|Drugs|betalactams|Class_A_betalactamases|TEM,11.0,0.0,0.0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,981.0,469.0,1238.0
MEG_3001|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,34.0,208.0,0.0
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,6896.0,4312.0,13809.0
MEG_2260|Drugs|betalactams|Class_A_betalactamases|CTX,11.0,0.0,0.0
MEG_791|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,26.0,0.0
MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,96.0,13.0,117.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2496|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,25.0,34.0,0.0
MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,54.0,23.0,0.0
MEG_2674|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,138.0,107.0,205.0
MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,516.0,711.0,21.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,2809.0,2059.0,4287.0
MEG_6932|Drugs|betalactams|Class_A_betalactamases|TEM,65.0,33.0,0.0
MEG_5362|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,33.0,240.0,0.0
MEG_3626|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXA|RequiresSNPConfirmation,0.0,5.0,0.0
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,2634.0,1827.0,3904.0
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,16271.0,14432.0,24150.0
MEG_4327|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,43.0,155.0,0.0
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,572.0,399.0,838.0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,1045.0,1249.0,18.0
MEG_5902|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,9.0,0.0,13.0
MEG_691|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,49.0,0.0
MEG_6591|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,79.0,0.0,0.0
MEG_2165|Drugs|betalactams|Class_A_betalactamases|CTX,16.0,0.0,0.0
MEG_8289|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPK|RequiresSNPConfirmation,436.0,1169.0,340.0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,497.0,624.0,30.0
MEG_1177|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,20.0,0.0,0.0
MEG_2720|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|EMMDR,298.0,0.0,0.0
MEG_2498|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,55.0,76.0,0.0
MEG_4357|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,48.0,207.0,0.0
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,389.0,277.0,510.0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,9250.0,8297.0,12913.0
MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,2104.0,1585.0,3264.0
MEG_689|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,46.0,0.0
MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,249.0,0.0
MEG_2116|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,494.0,1549.0,338.0
MEG_6449|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,55.0,0.0
MEG_6687|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,28.0,0.0
MEG_6710|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,21.0,0.0
MEG_7125|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,82.0,0.0
MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1730|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5883|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,766.0,0.0,253.0
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_139|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,10.0,97.0,0.0
MEG_4030|Drugs|MLS|Macrolide_phosphotransferases|MPHA,323.0,0.0,27.0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,49.0,176.0,0.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,21.0
MEG_8674|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB,638.0,1049.0,0.0
MEG_733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|AMVA,73.0,244.0,0.0
MEG_6126|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,11623.0,8780.0,17748.0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,28.0,26.0,0.0
MEG_3998|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTH,6965.0,5209.0,10257.0
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,274.0,73.0,620.0
MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,66.0,0.0
MEG_7874|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,10.0,0.0,0.0
MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX,13.0,16.0,8.0
MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,15.0,0.0
MEG_2043|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|COPBM,450.0,524.0,0.0
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,61.0,187.0,109.0
MEG_2690|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,1125.0,1009.0,1690.0
MEG_47|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,139.0,216.0,56.0
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,13829.0,11891.0,20021.0
MEG_4365|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,127.0,0.0
MEG_2533|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,5.0
MEG_8037|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|CRCB,0.0,15.0,0.0
MEG_6742|Drugs|betalactams|Class_A_betalactamases|TEM,23.0,0.0,0.0
MEG_1365|Drugs|betalactams|Class_A_betalactamases|BLAZ,39.0,0.0,20.0
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,2043.0,1541.0,3142.0
MEG_1413|Drugs|betalactams|Class_A_betalactamases|BLAZ,36.0,58.0,0.0
MEG_6669|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,13.0
MEG_6897|Drugs|betalactams|Class_A_betalactamases|TEM,20.0,17.0,0.0
MEG_645|Drugs|betalactams|Class_C_betalactamases|ADC,0.0,47.0,0.0
MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,0.0,97.0,0.0
MEG_7147|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,113.0,0.0,0.0
MEG_2156|Drugs|betalactams|Class_A_betalactamases|CTX,13.0,0.0,0.0
MEG_41|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,139.0,0.0
MEG_3889|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,36.0,0.0,21.0
MEG_6058|Drugs|MLS|23S_rRNA_methyltransferases|RLMH,97.0,211.0,52.0
MEG_1566|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,42.0,0.0,0.0
MEG_7198|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,88.0,0.0,0.0
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,2145.0,1512.0,3151.0
MEG_4325|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,81.0,223.0,0.0
MEG_3515|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNF,204.0,725.0,153.0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,907.0,704.0,1447.0
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,15428.0,11650.0,22569.0
MEG_3065|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,17.0,23.0,2.0
MEG_3002|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,64.0,266.0,64.0
MEG_7024|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,706.0,975.0,454.0
MEG_7370|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,65.0,0.0
MEG_6577|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,1599.0,1201.0,2317.0
MEG_6022|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,57.0,30.0,67.0
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,16171.0,12346.0,24161.0
MEG_3077|Biocides|Acid_resistance|Acid_resistance_protein|GADA,0.0,69.0,0.0
MEG_2209|Drugs|betalactams|Class_A_betalactamases|CTX,17.0,0.0,0.0
MEG_5341|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3943|Drugs|Multi-drug_resistance|MDR_regulator|MGRA,150.0,245.0,59.0
MEG_4172|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,0.0,0.0,1945.0
MEG_1044|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,261.0,0.0
MEG_6503|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILE,404.0,1112.0,346.0
MEG_1649|Drugs|betalactams|Class_A_betalactamases|CEPA,0.0,15.0,0.0
MEG_904|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,16.0,0.0,0.0
MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,212.0,321.0,25.0
MEG_795|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,22.0,0.0
MEG_2962|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,20.0,53.0,11.0
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,92.0,337.0,114.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,5613.0,4577.0,9065.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,6.0,58.0,6.0
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,1766.0,1454.0,2571.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,4022.0,3128.0,6236.0
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,10.0,107.0,0.0
MEG_4207|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,236.0,419.0,83.0
MEG_6656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHB,3230.0,2443.0,4810.0
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2344.0,1886.0,2899.0
MEG_928|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,11.0,0.0,0.0
MEG_687|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,66.0,0.0
MEG_846|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,15.0,0.0
MEG_5354|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6947|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,11.0
MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,15.0,0.0,0.0
MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,88.0,138.0,0.0
MEG_8711|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,11.0,0.0
MEG_5375|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,2727.0,1593.0,79.0
MEG_3590|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3144|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,348.0,136.0,868.0
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,41.0,0.0
MEG_1302|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,0.0,115.0
MEG_2317|Drugs|betalactams|Class_A_betalactamases|CTX,8.0,0.0,0.0
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,9907.0,9030.0,15040.0
MEG_2591|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,140.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,289.0,316.0,133.0
MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,808.0,867.0,1150.0
MEG_6045|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,24.0,70.0,2.0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,2057.0,2067.0,2738.0
MEG_2019|Metals|Copper_resistance|Copper_resistance_protein|COPA,4305.0,4258.0,6297.0
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,44.0,10.0
MEG_6877|Drugs|betalactams|Class_A_betalactamases|TEM,31.0,57.0,0.0
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,1.0,0.0,1.0
MEG_6496|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,21.0,0.0
MEG_2687|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,127.0,149.0,208.0
MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,57.0,143.0,84.0
MEG_2679|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,148.0,117.0,283.0
MEG_6815|Drugs|betalactams|Class_A_betalactamases|TEM,18.0,0.0,0.0
MEG_2384|Drugs|betalactams|Class_A_betalactamases|CTX,10.0,0.0,0.0
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,5107.0,5425.0,7378.0
MEG_3836|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_regulator|MEPR,150.0,237.0,94.0
MEG_6110|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_4348|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,319.0,0.0
MEG_241|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,17.0,0.0,0.0
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,92.0,0.0
MEG_4362|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,98.0,0.0
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,4588.0,3364.0,7003.0
MEG_3757|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTJ,2355.0,1720.0,3529.0
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_142|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,26.0
MEG_7090|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETK,0.0,134.0,0.0
MEG_6726|Drugs|betalactams|Class_A_betalactamases|TEM,33.0,13.0,14.0
MEG_6032|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,52.0,54.0
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,16454.0,14657.0,24925.0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,5754.0,4885.0,9122.0
MEG_1179|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,1358.0,3868.0,691.0
MEG_5925|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,27.0,0.0,0.0
MEG_6984|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,70.0,89.0,29.0
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,1.0,0.0,3.0
MEG_4335|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,202.0,381.0,37.0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,1048.0,801.0,1548.0
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,13248.0,14644.0,12758.0
MEG_1568|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,61.0,0.0
MEG_2797|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,24.0,0.0
MEG_2518|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,185.0,115.0,69.0
MEG_1452|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,9.0,0.0
MEG_3756|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTI,2093.0,1491.0,3091.0
MEG_4352|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,100.0,569.0,0.0
MEG_7042|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,17.0,0.0,0.0
MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,0.0,2620.0,0.0
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,4511.0,3354.0,7135.0
MEG_8067|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,532.0,0.0,0.0
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,21.0,0.0,0.0
MEG_682|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,32.0,100.0,0.0
MEG_2682|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,151.0,104.0,203.0
MEG_141|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,6.0,16.0
MEG_5387|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6814|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,11.0,0.0
MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,536.0,669.0,60.0
MEG_6846|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,46.0,0.0
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,2028.0,1807.0,2967.0
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,48.0,0.0
MEG_3865|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,17.0,44.0,0.0
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,62.0,67.0,38.0
MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,78.0,70.0,67.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,336.0,321.0,37.0
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,4040.0,12038.0,3642.0
MEG_5930|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,2052.0,32.0,650.0
MEG_1453|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,11.0,0.0
MEG_6118|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,5.0,3.0,1.0
MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,4489.0,3468.0,6370.0
MEG_1143|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,179.0,281.0,621.0
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,1.0,2.0,0.0
MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,8495.0,6720.0,12859.0
MEG_6759|Drugs|betalactams|Class_A_betalactamases|TEM,12.0,0.0,0.0
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,1464.0,6473.0,1939.0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,2.0,0.0,3.0
MEG_6163|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,52.0,0.0
MEG_2949|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,15.0,29.0,0.0
MEG_7835|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YIEF,3251.0,2572.0,4538.0
MEG_6701|Drugs|betalactams|Class_A_betalactamases|TEM,18.0,15.0,0.0
MEG_83|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,16.0,22.0
MEG_1148|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2409.0,2137.0,3406.0
MEG_5355|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1436.0,1129.0,2292.0
MEG_2606|Drugs|betalactams|Class_C_betalactamases|DHA,79.0,0.0,0.0
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7108|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,154.0,0.0
MEG_8692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|SDRM,330.0,450.0,139.0
